DEPT_ID	DIVISION_ID	DV_ABBR	EMPLOYEE_ID
413000	413010	CMRC	1042824
401000	401010	Lurie Cancer Center	1005100
408000	408010	Immunobiology Center	1005100
402000	402010	Ctr for Genetic Medicine	1005100
305000	305010	Feinberg Cardio Rsch	1009503
401000	401010	Lurie Cancer Center	1052418
409000	409010	NUIN	1051269
409000	409010	NUIN	1018680
409000	409010	NUIN	1050787
401000	401010	Lurie Cancer Center	1037039
403000	403010	CNADC	1026371
417000	417010	Prosthetic-Orthotic Ctr	1023627
409000	409010	NUIN	1053946
413000	413010	CMRC	1003655
417000	417010	Prosthetic-Orthotic Ctr	1017289
413000	413010	CMRC	1003245
305000	305010	Feinberg Cardio Rsch	1003245
413000	413010	CMRC	1035506
409000	409010	NUIN	1019504
305000	305010	Feinberg Cardio Rsch	1019504
409000	409010	NUIN	1021274
413000	413010	CMRC	1015812
401000	401010	Lurie Cancer Center	1004817
402000	402010	Ctr for Genetic Medicine	1004817
401000	401010	Lurie Cancer Center	1016969
307000	307060	Med-Health Care Studies	1051112
409000	409010	NUIN	1006301
401000	401010	Lurie Cancer Center	1043341
409000	409010	NUIN	1043341
413000	413010	CMRC	1043341
402000	402010	Ctr for Genetic Medicine	1043341
401000	401010	Lurie Cancer Center	1052740
402000	402010	Ctr for Genetic Medicine	1052740
409000	409010	NUIN	1052740
401000	401010	Lurie Cancer Center	1037305
413000	413010	CMRC	1037305
305000	305010	Feinberg Cardio Rsch	1015048
409000	409010	NUIN	1015048
413000	413010	CMRC	1023360
401000	401010	Lurie Cancer Center	1027951
413000	413010	CMRC	1018164
305000	305010	Feinberg Cardio Rsch	
401000	401010	Lurie Cancer Center	1044200
409000	409010	NUIN	1044200
402000	402010	Ctr for Genetic Medicine	1044200
413000	413010	CMRC	1043443
401000	401010	Lurie Cancer Center	1044490
420000	420010	NUCATS	1018461
402000	402010	Ctr for Genetic Medicine	1018461
408000	408010	Immunobiology Center	1004676
409000	409010	NUIN	1004676
305000	305010	Feinberg Cardio Rsch	1015615
413000	413010	CMRC	1036144
305000	305010	Feinberg Cardio Rsch	1016474
409000	409010	NUIN	1022576
401000	401010	Lurie Cancer Center	1003414
409000	409010	NUIN	1000576
408000	408010	Immunobiology Center	1034656
413000	413010	CMRC	1034656
401000	401010	Lurie Cancer Center	1013622
501000	501220	Prgm in Communication	1019875
401000	401010	Lurie Cancer Center	1003502
413000	413010	CMRC	1003502
403000	403010	CNADC	1008668
409000	409010	NUIN	1005132
413000	413010	CMRC	1018211
409000	409010	NUIN	1018211
305000	305010	Feinberg Cardio Rsch	1021446
401000	401010	Lurie Cancer Center	1014857
402000	402010	Ctr for Genetic Medicine	1014857
413000	413010	CMRC	1003863
305000	305010	Feinberg Cardio Rsch	1016299
401000	401010	Lurie Cancer Center	1047682
413000	413010	CMRC	1001208
423000	423010	Comprehensive Transplant	1021275
408000	408010	Immunobiology Center	1021275
410000	410010	IBNAM	1021275
402000	402010	Ctr for Genetic Medicine	1020998
413000	413010	CMRC	1048734
401000	401010	Lurie Cancer Center	1005241
409000	409010	NUIN	1001018
401000	401010	Lurie Cancer Center	1036743
401000	401010	Lurie Cancer Center	1042976
402000	402010	Ctr for Genetic Medicine	1008598
424000	424010	Center for Global Health	1013067
401000	401010	Lurie Cancer Center	1013067
412000	412010	Center for AIDS Research	1013067
409000	409010	NUIN	1000734
401000	401010	Lurie Cancer Center	1009325
401000	401010	Lurie Cancer Center	1050189
401000	401010	Lurie Cancer Center	1036697
413000	413010	CMRC	1003117
409000	409010	NUIN	1009340
305000	305010	Feinberg Cardio Rsch	1022774
305000	305010	Feinberg Cardio Rsch	1005723
402000	402010	Ctr for Genetic Medicine	1011952
402000	402010	Ctr for Genetic Medicine	1036836
401000	401010	Lurie Cancer Center	1051610
413000	413010	CMRC	1024549
401000	401010	Lurie Cancer Center	1047454
401000	401010	Lurie Cancer Center	1004037
409000	409010	NUIN	1006601
305000	305010	Feinberg Cardio Rsch	1046251
416000	416010	Arthritis Center	1002643
402000	402010	Ctr for Genetic Medicine	1002643
409000	409010	NUIN	1003702
305000	305010	Feinberg Cardio Rsch	1024499
413000	413010	CMRC	1004916
408000	408010	Immunobiology Center	1004916
408000	408010	Immunobiology Center	1000886
409000	409010	NUIN	1000886
401000	401010	Lurie Cancer Center	1027447
305000	305010	Feinberg Cardio Rsch	1027447
305000	305010	Feinberg Cardio Rsch	1016818
401000	401010	Lurie Cancer Center	1040956
409000	409010	NUIN	1000332
403000	403010	CNADC	1000332
306000	306010	Feinberg Neuroscience	1000332
305000	305010	Feinberg Cardio Rsch	1000332
401000	401010	Lurie Cancer Center	1044980
402000	402010	Ctr for Genetic Medicine	1044980
305000	305010	Feinberg Cardio Rsch	1032810
413000	413010	CMRC	1007939
413000	413010	CMRC	1017234
420000	420010	NUCATS	1017234
402000	402010	Ctr for Genetic Medicine	1050433
401000	401010	Lurie Cancer Center	1005265
409000	409010	NUIN	1005265
420000	420010	NUCATS	1005265
403000	403010	CNADC	1005265
422000	422010	NCCO	1010235
401000	401010	Lurie Cancer Center	1010235
305000	305010	Feinberg Cardio Rsch	1010235
403000	403010	CNADC	1048036
402000	402010	Ctr for Genetic Medicine	1048036
409000	409010	NUIN	1048036
305000	305010	Feinberg Cardio Rsch	1015091
401000	401010	Lurie Cancer Center	1011821
413000	413010	CMRC	1024807
401000	401010	Lurie Cancer Center	2159034
420000	420010	NUCATS	1023591
413000	413010	CMRC	1023591
413000	413010	CMRC	1005300
413000	413010	CMRC	1001201
402000	402010	Ctr for Genetic Medicine	1001201
409000	409010	NUIN	1003883
401000	401010	Lurie Cancer Center	1021232
401000	401010	Lurie Cancer Center	1022350
402000	402010	Ctr for Genetic Medicine	1024039
409000	409010	NUIN	1024039
403000	403010	CNADC	1002340
401000	401010	Lurie Cancer Center	1001865
401000	401010	Lurie Cancer Center	1006981
402000	402010	Ctr for Genetic Medicine	1009786
401000	401010	Lurie Cancer Center	1004472
305000	305010	Feinberg Cardio Rsch	1004472
413000	413010	CMRC	1004472
402000	402010	Ctr for Genetic Medicine	1004472
416000	416010	Arthritis Center	1026407
409000	409010	NUIN	1001613
402000	402010	Ctr for Genetic Medicine	1033423
401000	401010	Lurie Cancer Center	1033423
410000	410010	IBNAM	1033423
305000	305010	Feinberg Cardio Rsch	1033423
413000	413010	CMRC	1033423
413000	413010	CMRC	1010560
401000	401010	Lurie Cancer Center	2171325
401000	401010	Lurie Cancer Center	1047683
413000	413010	CMRC	1028845
413000	413010	CMRC	1007298
409000	409010	NUIN	1032062
412000	412010	Center for AIDS Research	1053099
413000	413010	CMRC	1019117
401000	401010	Lurie Cancer Center	1010263
413000	413010	CMRC	1014980
409000	409010	NUIN	1023232
413000	413010	CMRC	1017032
409000	409010	NUIN	1040669
305000	305010	Feinberg Cardio Rsch	1003176
409000	409010	NUIN	1003176
401000	401010	Lurie Cancer Center	1000909
408000	408010	Immunobiology Center	1000909
401000	401010	Lurie Cancer Center	1050962
413000	413010	CMRC	1050962
409000	409010	NUIN	1023276
412000	412010	Center for AIDS Research	1008692
305000	305010	Feinberg Cardio Rsch	1032893
413000	413010	CMRC	1007679
401000	401010	Lurie Cancer Center	1053485
402000	402010	Ctr for Genetic Medicine	1053485
408000	408010	Immunobiology Center	1002413
402000	402010	Ctr for Genetic Medicine	1002413
401000	401010	Lurie Cancer Center	1001443
409000	409010	NUIN	1001443
306000	306010	Feinberg Neuroscience	1001443
305000	305010	Feinberg Cardio Rsch	1001443
409000	409010	NUIN	1024510
401000	401010	Lurie Cancer Center	1001320
305000	305010	Feinberg Cardio Rsch	1001320
401000	401010	Lurie Cancer Center	1030540
305000	305010	Feinberg Cardio Rsch	1015315
420000	420010	NUCATS	1018167
401000	401010	Lurie Cancer Center	1018167
401000	401010	Lurie Cancer Center	1005031
305000	305010	Feinberg Cardio Rsch	1002930
413000	413010	CMRC	1036135
401000	401010	Lurie Cancer Center	1002791
305000	305010	Feinberg Cardio Rsch	1002791
402000	402010	Ctr for Genetic Medicine	1002791
410000	410010	IBNAM	1047667
412000	412010	Center for AIDS Research	1027156
411000	411010	Asher Center	1024438
408000	408010	Immunobiology Center	1011244
401000	401010	Lurie Cancer Center	1035946
410000	410010	IBNAM	1035946
421000	421010	Inst. Women's Health Rsch	1024477
422000	422010	NCCO	1024477
306000	306010	Feinberg Neuroscience	1024477
406000	406010	Buehler COA	1024477
403000	403010	CNADC	1024477
423000	423010	Comprehensive Transplant	1030597
402000	402010	Ctr for Genetic Medicine	1023239
413000	413010	CMRC	1023239
401000	401010	Lurie Cancer Center	1007337
424000	424010	Center for Global Health	1052935
412000	412010	Center for AIDS Research	1052935
425000	425010	Reproductive Science	1052935
419000	419010	Center for Bioethics	1052935
402000	402010	Ctr for Genetic Medicine	1052935
402000	402010	Ctr for Genetic Medicine	1048055
401000	401010	Lurie Cancer Center	1019974
416000	416010	Arthritis Center	1003978
401000	401010	Lurie Cancer Center	1003978
408000	408010	Immunobiology Center	1005748
401000	401010	Lurie Cancer Center	1018694
413000	413010	CMRC	1018694
401000	401010	Lurie Cancer Center	1033130
402000	402010	Ctr for Genetic Medicine	1003810
305000	305010	Feinberg Cardio Rsch	1001574
402000	402010	Ctr for Genetic Medicine	1050893
417000	417010	Prosthetic-Orthotic Ctr	1014221
305000	305010	Feinberg Cardio Rsch	1025958
305000	305010	Feinberg Cardio Rsch	1004414
402000	402010	Ctr for Genetic Medicine	1011621
305000	305010	Feinberg Cardio Rsch	1015352
401000	401010	Lurie Cancer Center	1002062
412000	412010	Center for AIDS Research	1000867
409000	409010	NUIN	1018683
305000	305010	Feinberg Cardio Rsch	1048496
413000	413010	CMRC	1016548
401000	401010	Lurie Cancer Center	1017036
305000	305010	Feinberg Cardio Rsch	1019129
501000	501220	Prgm in Communication	1052350
409000	409010	NUIN	1042585
402000	402010	Ctr for Genetic Medicine	1042585
409000	409010	NUIN	1047445
402000	402010	Ctr for Genetic Medicine	1050519
413000	413010	CMRC	1016846
413000	413010	CMRC	1020762
412000	412010	Center for AIDS Research	1003694
424000	424010	Center for Global Health	1003694
402000	402010	Ctr for Genetic Medicine	2017601
401000	401010	Lurie Cancer Center	1042263
408000	408010	Immunobiology Center	1022554
305000	305010	Feinberg Cardio Rsch	1027933
401000	401010	Lurie Cancer Center	1027933
305000	305010	Feinberg Cardio Rsch	1023324
401000	401010	Lurie Cancer Center	1025382
305000	305010	Feinberg Cardio Rsch	1014075
413000	413010	CMRC	1034616
401000	401010	Lurie Cancer Center	1046519
410000	410010	IBNAM	1046519
305000	305010	Feinberg Cardio Rsch	1046519
305000	305010	Feinberg Cardio Rsch	1024281
401000	401010	Lurie Cancer Center	1042631
409000	409010	NUIN	1021467
409000	409010	NUIN	1001774
403000	403010	CNADC	1001774
413000	413010	CMRC	1006653
401000	401010	Lurie Cancer Center	1000176
408000	408010	Immunobiology Center	1027497
409000	409010	NUIN	1017743
413000	413010	CMRC	1024550
409000	409010	NUIN	1022800
409000	409010	NUIN	1050752
402000	402010	Ctr for Genetic Medicine	1048590
404000	404010	IHS	1021982
409000	409010	NUIN	1032940
402000	402010	Ctr for Genetic Medicine	1039881
409000	409010	NUIN	1039881
401000	401010	Lurie Cancer Center	1036839
305000	305010	Feinberg Cardio Rsch	1010236
406000	406010	Buehler COA	1004379
401000	401010	Lurie Cancer Center	1034453
413000	413010	CMRC	1011314
305000	305010	Feinberg Cardio Rsch	1016037
305000	305010	Feinberg Cardio Rsch	1002958
305000	305010	Feinberg Cardio Rsch	1011559
409000	409010	NUIN	1041614
413000	413010	CMRC	1039283
417000	417010	Prosthetic-Orthotic Ctr	1013312
413000	413010	CMRC	1003429
401000	401010	Lurie Cancer Center	1053369
402000	402010	Ctr for Genetic Medicine	1042032
413000	413010	CMRC	1042032
409000	409010	NUIN	1042032
401000	401010	Lurie Cancer Center	1027058
401000	401010	Lurie Cancer Center	1019976
401000	401010	Lurie Cancer Center	1011279
409000	409010	NUIN	1011279
402000	402010	Ctr for Genetic Medicine	1000184
401000	401010	Lurie Cancer Center	1000184
409000	409010	NUIN	1000184
305000	305010	Feinberg Cardio Rsch	1000184
401000	401010	Lurie Cancer Center	1008164
401000	401010	Lurie Cancer Center	1048034
409000	409010	NUIN	1048034
305000	305010	Feinberg Cardio Rsch	1001204
401000	401010	Lurie Cancer Center	1008991
401000	401010	Lurie Cancer Center	1033261
413000	413010	CMRC	1004381
401000	401010	Lurie Cancer Center	1000383
401000	401010	Lurie Cancer Center	1039815
420000	420010	NUCATS	1039815
305000	305010	Feinberg Cardio Rsch	1002644
401000	401010	Lurie Cancer Center	1006055
401000	401010	Lurie Cancer Center	1005250
408000	408010	Immunobiology Center	1005250
305000	305010	Feinberg Cardio Rsch	1005250
402000	402010	Ctr for Genetic Medicine	1005250
417000	417010	Prosthetic-Orthotic Ctr	1008686
401000	401010	Lurie Cancer Center	1018731
409000	409010	NUIN	1018731
408000	408010	Immunobiology Center	1018731
402000	402010	Ctr for Genetic Medicine	1018731
401000	401010	Lurie Cancer Center	1001303
305000	305010	Feinberg Cardio Rsch	1002038
420000	420010	NUCATS	1027269
305000	305010	Feinberg Cardio Rsch	1021028
401000	401010	Lurie Cancer Center	1000444
305000	305010	Feinberg Cardio Rsch	1022091
401000	401010	Lurie Cancer Center	1020949
413000	413010	CMRC	1000528
413000	413010	CMRC	1036011
305000	305010	Feinberg Cardio Rsch	1017531
424000	424010	Center for Global Health	
413000	413010	CMRC	1032794
409000	409010	NUIN	1036557
413000	413010	CMRC	1036557
413000	413010	CMRC	1022757
402000	402010	Ctr for Genetic Medicine	1041762
305000	305010	Feinberg Cardio Rsch	1026382
305000	305010	Feinberg Cardio Rsch	1015570
413000	413010	CMRC	1011006
413000	413010	CMRC	1007103
420000	420010	NUCATS	1047664
413000	413010	CMRC	1047664
401000	401010	Lurie Cancer Center	1004707
408000	408010	Immunobiology Center	1025764
305000	305010	Feinberg Cardio Rsch	1032326
408000	408010	Immunobiology Center	1022317
409000	409010	NUIN	1022317
401000	401010	Lurie Cancer Center	1027204
408000	408010	Immunobiology Center	1023525
408000	408010	Immunobiology Center	1009129
417000	417010	Prosthetic-Orthotic Ctr	1017478
413000	413010	CMRC	1039486
409000	409010	NUIN	1039486
401000	401010	Lurie Cancer Center	1013105
402000	402010	Ctr for Genetic Medicine	1013549
409000	409010	NUIN	1006815
423000	423010	Comprehensive Transplant	1003444
402000	402010	Ctr for Genetic Medicine	1003444
401000	401010	Lurie Cancer Center	1003444
409000	409010	NUIN	1003444
408000	408010	Immunobiology Center	1003444
413000	413010	CMRC	1001440
401000	401010	Lurie Cancer Center	1018134
305000	305010	Feinberg Cardio Rsch	1004322
424000	424010	Center for Global Health	1042563
420000	420010	NUCATS	1042563
401000	401010	Lurie Cancer Center	1002554
408000	408010	Immunobiology Center	1002554
402000	402010	Ctr for Genetic Medicine	1002554
413000	413010	CMRC	1008970
401000	401010	Lurie Cancer Center	1008970
413000	413010	CMRC	1003837
402000	402010	Ctr for Genetic Medicine	1003837
402000	402010	Ctr for Genetic Medicine	1051734
403000	403010	CNADC	1049040
408000	408010	Immunobiology Center	1035505
402000	402010	Ctr for Genetic Medicine	1035505
401000	401010	Lurie Cancer Center	1035505
409000	409010	NUIN	1018584
401000	401010	Lurie Cancer Center	1052037
421000	421010	Inst. Women's Health Rsch	1052037
410000	410010	IBNAM	1052037
305000	305010	Feinberg Cardio Rsch	1052037
401000	401010	Lurie Cancer Center	1041128
404000	404010	IHS	1041128
424000	424010	Center for Global Health	1033283
408000	408010	Immunobiology Center	1033283
402000	402010	Ctr for Genetic Medicine	1033283
413000	413010	CMRC	1012104
406000	406010	Buehler COA	1049388
409000	409010	NUIN	1009110
305000	305010	Feinberg Cardio Rsch	1009110
413000	413010	CMRC	1014321
402000	402010	Ctr for Genetic Medicine	1007453
409000	409010	NUIN	1018857
406000	406010	Buehler COA	1016762
501000	501220	Prgm in Communication	1000927
413000	413010	CMRC	1028771
404000	404010	IHS	1007403
404000	404010	IHS	1042973
401000	401010	Lurie Cancer Center	1053338
413000	413010	CMRC	1051094
401000	401010	Lurie Cancer Center	1007378
413000	413010	CMRC	1013855
413000	413010	CMRC	1009039
402000	402010	Ctr for Genetic Medicine	1002357
401000	401010	Lurie Cancer Center	1002357
408000	408010	Immunobiology Center	1002357
305000	305010	Feinberg Cardio Rsch	2104112
402000	402010	Ctr for Genetic Medicine	2104112
305000	305010	Feinberg Cardio Rsch	1001472
305000	305010	Feinberg Cardio Rsch	1032743
413000	413010	CMRC	1013767
305000	305010	Feinberg Cardio Rsch	1003786
413000	413010	CMRC	1016605
412000	412010	Center for AIDS Research	1009343
404000	404010	IHS	1009343
403000	403010	CNADC	1051069
402000	402010	Ctr for Genetic Medicine	1028619
408000	408010	Immunobiology Center	1007168
413000	413010	CMRC	1007168
402000	402010	Ctr for Genetic Medicine	1007168
412000	412010	Center for AIDS Research	1013371
401000	401010	Lurie Cancer Center	1007188
409000	409010	NUIN	1019437
403000	403010	CNADC	1019437
406000	406010	Buehler COA	1019437
402000	402010	Ctr for Genetic Medicine	1023834
401000	401010	Lurie Cancer Center	1023834
305000	305010	Feinberg Cardio Rsch	1003649
401000	401010	Lurie Cancer Center	1051743
422000	422010	NCCO	1020837
401000	401010	Lurie Cancer Center	1014587
413000	413010	CMRC	1051248
412000	412010	Center for AIDS Research	1017092
401000	401010	Lurie Cancer Center	1009082
402000	402010	Ctr for Genetic Medicine	1009779
401000	401010	Lurie Cancer Center	1009779
408000	408010	Immunobiology Center	1009779
305000	305010	Feinberg Cardio Rsch	1008360
402000	402010	Ctr for Genetic Medicine	1003874
401000	401010	Lurie Cancer Center	1015350
404000	404010	IHS	1005219
401000	401010	Lurie Cancer Center	1050146
402000	402010	Ctr for Genetic Medicine	1050146
402000	402010	Ctr for Genetic Medicine	1059904
401000	401010	Lurie Cancer Center	1059904
404000	404010	IHS	1036822
413000	413010	CMRC	1036822
401000	401010	Lurie Cancer Center	1059894
409000	409010	NUIN	1041494
413000	413010	CMRC	1041494
401000	401010	Lurie Cancer Center	1057897
401000	401010	Lurie Cancer Center	1033352
401000	401010	Lurie Cancer Center	2179943
402000	402010	Ctr for Genetic Medicine	2179943
404000	404010	IHS	1044432
401000	401010	Lurie Cancer Center	1052862
413000	413010	CMRC	1066379
401000	401010	Lurie Cancer Center	1066379
305000	305010	Feinberg Cardio Rsch	1066440
404000	404010	IHS	1055329
305000	305010	Feinberg Cardio Rsch	1036807
409000	409010	NUIN	1010477
409000	409010	NUIN	1061921
401000	401010	Lurie Cancer Center	1064279
401000	401010	Lurie Cancer Center	1060924
401000	401010	Lurie Cancer Center	1064985
413000	413010	CMRC	1061843
401000	401010	Lurie Cancer Center	1061897
